Date stamp,AB50A30LRC01_PV,AB50A30LRC01_SP,AB50A30IRA01_PV,AB50A30SIK01_PV,AB40A11LRC10PV,AB40A11TRC06PV,AB40A11FQC01PV,AB40A21LRC03PV,AB40A21TRC04PV,AB40A21PR01_PV,AB40A21FRC02_PV,AB50A30TRC04_PV,AB50A62PRC01_PV,AB50A30TRC08_PV,AB60A31FQC01_PV,AB50A30LRC01_OUT
2023-12-18 23:21:00,40.90358734,40,14.82347393,21.00216675,59.74260712,255.8728333,2019.69873,50.67809296,259.8572388,0.040801365,10767.88672,264.9802551,15.0247364,270.0026245,10845.37109,31.74629593
2023-12-18 23:22:00,41.32258987,40,14.82476139,21.0019455,59.75405884,255.8782501,2024.325928,50.69857788,259.8574219,0.040809311,11009.125,264.9824829,15.04501724,270.0018005,10845.46582,31.63366699
2023-12-18 23:23:00,40.46139908,40,14.81925678,21.00172234,59.76551056,255.8836517,2036.007813,50.71905899,259.8575745,0.040817261,10739.05273,264.9847107,15.06529808,270.0007019,10845.56152,31.73533058
2023-12-18 23:24:00,40.43707275,40,14.81299686,21.00150108,59.77696228,255.8890533,2023.920166,50.7395401,259.8577271,0.040825207,10145.61133,264.9869385,15.08557892,269.9995728,10845.65723,31.92171478
2023-12-18 23:25:00,40.36301422,40,14.8067379,21.00127983,59.788414,255.894455,2027.404907,50.76002502,259.8578796,0.040833153,10870.73926,264.9891663,15.10585976,269.9984741,10845.75195,32.10810089
2023-12-18 23:26:00,39.91615295,40,14.80047798,21.00105858,59.79986572,255.8998566,2026.960571,50.78050613,259.8580322,0.040841103,10952.48047,264.991394,15.12614155,269.997345,10845.84766,32.29448318
2023-12-18 23:27:00,39.42697906,40,14.79689121,21.00083542,59.81132126,255.9052582,2029.63269,50.79951096,259.8582153,0.040849049,11047.22363,264.9936218,15.14642239,269.9962463,10845.94336,32.38402176
2023-12-18 23:28:00,39.56184006,40,14.79731369,21.00061417,59.81426239,255.910675,2029.633057,50.81532288,259.8583679,0.040856995,11310.10547,264.9958496,15.16670322,269.9951172,10846.03809,32.43526459
2023-12-18 23:29:00,39.56344223,40,14.79773521,21.00039291,59.80018997,255.9160767,2027.667969,50.8311348,259.8585205,0.040864944,10886.01758,264.9980774,15.18365574,269.9940186,10846.13379,32.48651123
2023-12-18 23:30:00,39.46628952,40,14.79815769,21.00016975,59.78611374,255.9214783,2028.907593,50.84694672,259.8586731,0.040872891,10567.77832,265.0003052,15.13735771,269.9928894,10846.22949,32.53775787
2023-12-18 23:31:00,39.46959686,40,14.79857922,20.9999485,59.77203751,255.9268799,2022.335205,50.86275864,259.8588562,0.040880837,10077.1416,265.002533,15.09106064,269.9917908,10846.32422,32.32635117
2023-12-18 23:32:00,40.40639114,40,14.80257034,20.99972725,59.75796509,255.9322815,2022.939087,50.87857056,259.8590088,0.040888786,10929.60254,265.0047302,15.04476261,269.9906921,10846.41992,32.0559845
2023-12-18 23:33:00,40.4366951,40,14.81637669,20.99950409,59.74388885,255.9376831,2024.825439,50.89438629,259.8591614,0.040896732,10443.35449,265.006958,14.99846458,269.989563,10846.51563,31.84095192
2023-12-18 23:34:00,40.12942505,40,14.83018208,20.99928284,59.72981644,255.9431,2022.988281,50.91019821,259.859314,0.040904678,10904.51855,265.0091858,14.95216751,269.9884644,10846.61035,31.87242126
2023-12-18 23:35:00,39.88965607,40,14.84398842,20.99906158,59.72589111,255.9485016,2030.740723,50.92601013,259.8594666,0.040912628,10387.35645,265.0114136,14.90586948,269.9873352,10846.70605,31.9038887
2023-12-18 23:36:00,39.68221664,40,14.85779381,20.99884033,59.73212051,255.9539032,2030.523682,50.94182205,259.8596497,0.040920574,10995.22266,265.0136414,14.85957241,269.9862366,10846.80176,31.93535805
2023-12-18 23:37:00,39.71952438,40,14.87160015,20.99861717,59.73834991,255.9593048,2028.85791,50.95763397,259.8598022,0.04092852,10966.02148,265.0158691,14.85940552,269.9851074,10846.89648,31.96682739
2023-12-18 23:38:00,39.75683212,40,14.88540554,20.99839592,59.7445755,255.9647064,2027.552246,50.97344589,259.8599548,0.04093647,10804.41602,265.0180969,14.87747574,269.9840088,10846.99219,31.99868774
2023-12-18 23:39:00,39.76663208,40,14.89921188,20.99817467,59.7508049,255.970108,2024.441162,50.98925781,259.8601074,0.040944416,10545.42188,265.0203247,14.89554596,269.9828796,10847.08789,32.0348587
2023-12-18 23:40:00,39.81447983,40,14.8999548,20.99795151,59.7570343,255.9755249,2019.203491,51.00507355,259.86026,0.040952362,10050.51758,265.0225525,14.95888805,269.981781,10847.18262,32.07102585
2023-12-18 23:41:00,39.95030594,40,14.89594746,20.99773026,59.76325989,255.9809265,2020.166992,51.02088547,259.8604431,0.040960312,10910.18457,265.0247803,15.05927086,269.9806824,10847.27832,32.10719681
2023-12-18 23:42:00,40.01277542,40,14.89194107,20.997509,59.76948929,255.9863281,2019.098755,51.03669739,259.8605957,0.040968258,10971.03613,265.0270081,15.15965366,269.9795532,10847.37402,32.14336777
2023-12-18 23:43:00,40.09050751,40,14.88793373,20.99728584,59.77571487,255.9917297,2028.927368,51.05250931,259.8607483,0.040976208,10345.46191,265.0292358,15.16679859,269.9784546,10847.25781,32.17953491
2023-12-18 23:44:00,40.23426437,40,14.88392639,20.99706459,59.78194427,255.9971313,2024.026733,51.06832123,259.8609009,0.040984154,11123.01563,265.0314636,15.1199646,269.9773254,10847.11328,32.21570587
2023-12-18 23:45:00,39.88170242,40,14.87992001,20.99684334,59.78817368,256.002533,2023.661377,51.08413315,259.861084,0.0409921,10860.80664,265.0336914,15.07313061,269.9762268,10846.96973,32.02687073
2023-12-18 23:46:00,40.88409424,40,14.87591267,20.99662209,59.79439926,256.0079346,2028.759155,51.09994888,259.8612366,0.04100005,10268.87695,265.0359192,15.02629662,269.9750977,10846.8252,31.7983284
2023-12-18 23:47:00,40.65922546,40,14.87190533,20.99639893,59.80062866,256.0133362,2029.179199,51.1157608,259.8613892,0.041007996,10807.00293,265.038147,14.97946262,269.973999,10846.68066,31.73290253
2023-12-18 23:48:00,39.94837952,40,14.86789894,20.99617767,59.80685806,256.0187378,2029.637085,51.13157272,259.8615417,0.041015942,10875.84668,265.0403442,14.95120525,269.9728699,10846.53711,31.97040558
2023-12-18 23:49:00,40.04537201,40,14.8638916,20.99595642,59.81308365,256.0241699,2024.706299,51.14738464,259.8616943,0.041023891,10051.0293,265.042572,14.95081329,269.9717712,10846.39258,32.20790863
2023-12-18 23:50:00,39.58935547,40,14.86776829,20.99628067,59.81931305,256.0295715,2026.10437,51.12649155,259.8618774,0.041031837,10109.63086,265.0447998,14.95042133,269.9706421,10846.24902,32.44541168
2023-12-18 23:51:00,38.61974335,40,14.87164402,20.99666786,59.82554245,256.0349731,2017.998047,51.09735489,259.86203,0.041039784,10681.71777,265.0470276,14.95002937,269.9695435,10846.10449,32.43496323
